UPC1, Item, Descrption, Price, Cost, Category, SubCategory, SubCategory2, SubCategory3, Vendor, Gigis-Raleigh, Gigis-Cary, Violet-Rareigh, Violet-CaryTotal Inventory
40000004139 ,   , STRIPE POMPOM , 39 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004140 ,   , PRINTED WINE , 44 , 0 , Apparel ,  ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000004141 ,   , JADE DOTS , 41 , 0 , Apparel , Bottom ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000004142 ,   , PINK PRINT , 46 , 0 , Apparel ,  ,  ,  ,  , 1 , 1 , 0 , 0 , 2
40000004143 ,   , NAVY STRIPES , 41 , 0 , Apparel , Top ,  ,  ,  , 3 , 1 , 0 , 0 , 4
40000004144 ,   , WHITE SCALLOP , 41 , 0 , Apparel , Top ,  ,  ,  , 1 , 1 , 0 , 0 , 2
40000004146 ,   , Denim Shorts , 39 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004148 ,   , Printed Jumpsuit , 54 , 0 , Apparel , Romper ,  ,  ,  , 1 , 1 , 0 , 0 , 2
40000004149 ,   , Oasis Tie-Dye Stripe Dress , 145 , 0 , Apparel , Dress ,  ,  ,  , 0 , 0 , 0 , 1 , 1
40000004151 ,   , Tie Dye Stripe Tank , 88 , 0 , Apparel , Top , Tank ,  ,  , 0 , 0 , 0 , 3 , 3
40000004152 ,   , Geo Burn Out Top , 88 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 1 , 4 , 5
40000004153 ,   , Brinley Geo Burn out , 105 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 0 , 4 , 4
40000004154 ,   , PPLA Top , 59 , 0 , Apparel , Top , Shirt ,  , PPLA , 0 , 0 , 0 , 3 , 3
40000004155 ,   , PPLA Top , 48 , 0 , Apparel , Top ,  ,  , PPLA , 0 , 0 , 0 , 6 , 6
40000004156 ,   , PPLA Top , 72 , 0 , Apparel , Top ,  ,  , PPLA , 0 , 0 , 0 , 3 , 3
40000004157 ,   , PPLA Top , 54 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 4 , 5
40000004158 ,   , PPLA Top , 42 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 1 , 3 , 4
40000004159 ,   , PPLA Top , 48 , 0 , Apparel , Top ,  ,  , PPLA , 0 , 0 , 0 , 1 , 1
40000004161 ,   , PPLA Top , 42 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 4 , 12 , 16
40000004162 ,   , PPLA Top , 59 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 4 , 7 , 11
40000004163 ,   , PPLA Top , 62 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 1 , 2
40000004164 ,   , PPLA Top , 35 , 0 , Apparel , Top ,  ,  , PPLA , 0 , 0 , 0 , 15 , 15
40000004165 ,   , PPLA Top , 54 , 0 , Apparel  , Top , Shirt , Sleeveless , PPLA , 0 , 0 , 3 , 5 , 8
40000004166 ,   , PPLA Top , 59 , 0 , Apparel , Top , Shirt ,  , Hardtail , 0 , 0 , 0 , 3 , 3
40000004167 ,   , PPLA Top , 56 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 1 , 2
40000004168 ,   , PPLA Top , 42 , 0 , Apparel , Top ,  ,  , PPLA , 0 , 0 , 0 , 5 , 5
40000004170 ,   , Everly , 48 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004171 ,   , Everly , 44 , 0 , Apparel , Top ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000004172 ,   , Everly , 42 , 0 , Apparel , Top ,  ,  ,  , 2 , 0 , 0 , 0 , 2
40000004176 ,   , Blush Noir , 48 , 0 , Apparel , Top ,  ,  ,  , 1 , 1 , 0 , 0 , 2
40000004177 ,   , HAYDEN , 49 , 0 , Apparel ,  ,  ,  ,  , 3 , 1 , 0 , 0 , 4
40000004187 ,   , Bittersweet Tee , 68 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 3 , 0 , 3
40000004188 ,   , The Best Top , 108 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 1 , 2 , 3
40000004189 ,   , All About It Top , 88 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 0 , 2 , 2
40000004190 ,   , Slip Double Down , 88 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 3 , 3 , 6
40000004191 ,   , Yoga Bag , 89 , 0 , Accessory  ,  ,  ,  ,  , 0 , 0 , 1 , 2 , 3
40000004192 ,   , Vintage Beach Bag , 78 , 0 , Accessory  , Handbags ,  ,  , America&Beyond  , 0 , 0 , 2 , 0 , 2
40000004193 ,   , Blue Radiance Clutch , 46 , 0 , Accessory ,  ,  ,  ,  , 0 , 0 , 0 , 1 , 1
40000004194 ,   , Spring Bud Backpack , 52 , 0 , Accessory  , Handbags ,  ,  , America&Beyond  , 0 , 0 , 2 , 1 , 3
40000004196 ,   , Multi Color Striped , 78 , 0 , Accessory  , Handbags ,  ,  , America&Beyond  , 0 , 0 , 1 , 1 , 2
40000004197 ,   , Pareo , 26 , 0 ,  ,  ,  ,  ,  , 0 , 0 , 0 , 1 , 1
40000004198 ,   , Palazzo Pant , 124 , 0 , Apparel , Bottom ,  ,  ,  , 3 , 1 , 0 , 0 , 4
40000004200 ,   , Ruffled Dress , 122 , 0 , Apparel , Dress ,  ,  ,  , 3 , 1 , 0 , 0 , 4
40000004202 ,   , Slouchy Split Raw Hem , 114 , 0 , Apparel , Top , Shirt ,  , Wilt , 0 , 0 , 0 , 4 , 4
40000004204 ,   , Savannah Print Top , 64 , 0 , Apparel , Top ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000004205 ,   , Laundered Sateen Top , 64 , 0 , Apparel , Top ,  ,  ,  , 3 , 1 , 0 , 0 , 4
40000004206 ,   , Lace Extender , 42 , 0 , Apparel , Top ,  ,  ,  , 3 , 1 , 0 , 0 , 4
40000004207 ,   , Mayberry Dress , 72 , 0 , Apparel , Dress ,  ,  ,  , 0 , 0 , 0 , 5 , 5
40000004208 ,   , Morgan Tank , 84 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 2 , 3
40000004210 ,   , Cap Sleeve Multi Print , 59 , 0 , Apparel , Top ,  ,  ,  , 1 , 1 , 0 , 0 , 2
40000004211 ,   , Layers Top , 88 , 0 , Apparel , Top ,  ,  ,  , 7 , 1 , 0 , 0 , 8
40000004212 ,   , Natural Top , 88 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 1 , 1 , 2
40000004213 ,   , Riley Cut Off , 37 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 0 , 1
40000004214 ,   , Anderson Crop , 69 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 1 , 2
40000004215 ,   , Cassie Tank , 42 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 3 , 6 , 9
40000004216 ,   , Allison Slit Tunic , 42 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 3 , 4
40000004217 ,   , Ryan Muscle Tank , 39 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 2 , 1 , 3
40000004219 ,   , V-Neck Popover , 139 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 0 , 6 , 6
40000004220 ,   , Button Down , 95 , 0 , Apparel  , Top ,  ,  ,  , 0 , 0 , 2 , 2 , 4
40000004221 ,   , V-Neck Popover , 124 , 0 , Apparel  , Top ,  ,  ,  , 0 , 0 , 2 , 5 , 7
40000004222 ,   , Flowy Cami , 79 , 0 , Apparel , Top , Tank ,  ,  , 0 , 0 , 0 , 4 , 4
40000004223 ,   , Easy Pocket Short , 84 , 0 , Apparel , Bottom , Shorts ,  ,  , 0 , 0 , 1 , 4 , 5
40000004224 ,   , Pullover Dress , 159 , 0 , Apparel , Dress ,  ,  ,  , 0 , 0 , 1 , 2 , 3
40000004225 ,   , Large Pocket Pullover , 129 , 0 , Apparel  , Top , Shirt , Sleeveless , Bella Dahl  , 0 , 0 , 3 , 3 , 6
40000004226 ,   , Spaghetti Tank Dress , 54 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 5 , 6
40000004227 ,   , X Front Top , 72 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 1 , 2 , 3
40000004228 ,   , Cross Front Romper , 95 , 0 , Apparel , Romper ,  ,  ,  , 0 , 0 , 0 , 3 , 3
40000004229 ,   , Woven Sleeveless Top , 54 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004232 ,   , Woven Dress , 58 , 0 , Apparel , Top ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000004233 ,   , Knit Top , 42 , 0 , Apparel , Top ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000004237 ,   , Landscape Piko , 30 , 0 , Apparel , Top ,  ,  ,  , 4 , 1 , 0 , 0 , 5
40000004238 ,   , Tropical Piko , 30 , 0 , Apparel , Top ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000004239 ,   , Z Supply , 34 , 0 , Apparel , Top ,  ,  , Z Supply , 0 , 0 , 2 , 0 , 2
40000004241 ,   , Z Supply , 29 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 6 , 1 , 7
40000004242 ,   , Z Supply , 29 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 7 , 10 , 17
40000004243 ,   , Z Supply , 34 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 2 , 4 , 6
40000004247 ,   , Feel The Piece , 119 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 2 , 3
40000004248 ,   , Feel The Piece , 189 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 1 , 1 , 2
40000004249 ,   , Feel The Piece , 89 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 0 , 1 , 1
40000004250 ,   , Tart , 118 , 0 , Apparel ,  ,  ,  , Tart , 0 , 0 , 0 , 2 , 2
40000004251 ,   , Mamie Ruth , 59 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 3 , 1 , 4
40000004252 ,   , Mamie Ruth , 59 , 0 , Apparel , Top , T Shirt ,  ,  , 0 , 0 , 0 , 1 , 1
40000004253 ,   , Mamie Ruth , 65 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 0 , 1
40000004255 ,   , Mamie Ruth , 59 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 3 , 1 , 4
40000004256 ,   , Mamie Ruth , 59 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 0 , 1
40000004257 ,   , Kori , 42 , 0 , Apparel ,  ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000004258 ,   , Feel The Piece , 169 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 2 , 2 , 4
40000004259 ,   , Feel The Piece , 109 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 2 , 3
40000004260 ,   , Feel The Piece , 135 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 2 , 1 , 3
40000004261 ,   , Feel The Piece , 175 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 3 , 0 , 3
40000004263 ,   , Renee C Top , 49 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 1 , 1 , 2
40000004264 ,   , Renee C Top , 52 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 0 , 1 , 1
40000004265 ,   , Lush Dress , 49 , 0 , Apparel , Dress ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004266 ,   , Feel the Piece , 142 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 2 , 3
40000004267 ,   , Feel the Piece , 175 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 1 , 2
40000004268 ,   , Feel the Piece , 99 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 2 , 1 , 3
40000004269 ,   , Gigis Handbag , 29 , 0 , Accessory  , Handbag ,  ,  ,  , 4 , 1 , 0 , 0 , 5
40000004270 ,   , Gigis Handbag , 59 , 0 , Accessory , Handbags ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004271 ,   , Gigis Handbag , 45 , 0 , Accessory  , Handbag ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000004272 ,   , Gigis Handbag , 52 , 0 , Accessory , Handbags ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004273 ,   , Gigis Handbag , 39 , 0 , Accessory  , Handbag ,  ,  ,  , 1 , 1 , 0 , 0 , 2
40000004274 ,   , Gigis Handbag , 52 , 0 , Accessory , Handbags ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004275 ,   , Gigis Handbag , 45 , 0 , Accessory , Handbags ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004276 ,   , Gigis Handbag , 39 , 0 , Accessory , Handbags ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004277 ,   , Gigis Handbag , 42 , 0 , Accessory  , Handbag ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000004278 ,   , Gigis Handbags , 39 , 0 , Accessory  , Handbag ,  ,  ,  , 1 , 1 , 0 , 0 , 2
40000004279 ,   , Gigis Handbags , 59 , 0 , Accessory , Handbag ,  ,  ,  , 2 , 0 , 0 , 0 , 2
40000004280 ,   , Gigis Handbag , 54 , 0 , Accessory , Handbag ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000004281 ,   , Gigis Handbag , 39 , 0 , Accessory  , Handbag ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000004282 ,   , Gigis Handbag , 59 , 0 , Accessory , Handbags ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004283 ,   , Gigis Handbag , 59 , 0 , Accessory  , Handbag ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000004284 ,   , Gigis Handbag , 59 , 0 , Accessory , Handbags ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004285 ,   , Gigis Handbag , 39 , 0 , Accessory  , Handbag ,  ,  ,  , 3 , 0 , 0 , 0 , 3
40000004287 ,   , Gigis Handbag , 24 , 0 , Accessory  , Handbag ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000004289 ,   , Gigis Handbag , 64 , 0 , Accessory  , Handbag ,  ,  ,  , 1 , 1 , 0 , 0 , 2
40000004290 ,   , Gigis Handbag , 39 , 0 , Accessory , Handbag ,  ,  ,  , 1 , 1 , 0 , 0 , 2
40000004291 ,   , Gigis Handbag , 29 , 0 , Accessory  , Handbag ,  ,  ,  , 1 , 1 , 0 , 0 , 2
40000004292 ,   , ANB Handbags , 59 , 0 , Accessory  ,  ,  ,  ,  , 0 , 0 , 1 , 0 , 1
40000004293 ,   , ANB Handbags , 79 , 0 , Accessory  ,  ,  ,  ,  , 0 , 0 , 1 , 0 , 1
40000004295 ,   , ANB Handbags , 29 , 0 , Accessory  , Handbag ,  ,  , America&Beyond , 0 , 0 , 0 , 3 , 3
40000004296 ,   , ANB Handbags , 84 , 0 , Accessory  , Handbag ,  ,  ,  , 0 , 0 , 0 , 3 , 3
40000004297 ,   , Free People , 58 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 2 , 2 , 4
40000004299 ,   , Distressed Crop , 79 , 0 , Apparel , Bottom ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000004300 ,   , White Flare , 69 , 0 , Apparel , Bottom ,  ,  ,  , 4 , 1 , 0 , 0 , 5
40000004301 ,   , Destroyed Flare , 79 , 0 , Apparel , Bottom ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000004302 ,   , Blu Pepper , 39 , 0 , Apparel , Top ,  ,  ,  , 3 , 1 , 0 , 0 , 4
40000004303 ,   , Blu Pepper , 39 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004304 ,   , PPLA Top , 49 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 2 , 3 , 5
40000004305 ,   , PPLA Top , 62 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 1 , 4 , 5
40000004306 ,   , PPLA Top , 79 , 0 , Apparel , Top ,  ,  , PPLA , 0 , 0 , 0 , 2 , 2
40000004307 ,   , PPLA Top , 72 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 0 , 2 , 2
40000004310 ,   , PPLA Top , 57 , 0 , Apparel  , Top ,  ,  , PPLA , 0 , 0 , 3 , 2 , 5
40000004311 ,   , Groceries Dress , 79 , 0 , Apparel , Dress ,  ,  , Groceries , 0 , 0 , 0 , 4 , 4
40000004312 ,   , Groceries Dress , 69 , 0 , Apparel , Dress ,  ,  , Groceries  , 0 , 0 , 1 , 2 , 3
40000004313 ,   , J Brand , 248 , 0 , Apparel , Bottom , Pants , Denim , J Brand , 0 , 0 , 0 , 5 , 5
40000004314 ,   , Head Bands of Hope , 22 , 0 , Accessory  , Handband  ,  ,  , Handbands of Hope  , 0 , 0 , 33 , 47 , 80
40000004315 ,   , Karma Socks , 9 , 0 , Footwear  , Sock ,  ,  ,  , 0 , 0 , 6 , 6 , 12
40000004316 ,   , Karma Mugs , 19 , 0 , Giftware  , Mug ,  ,  , Karma , 0 , 0 , 2 , 1 , 3
40000004317 ,   , Caramela Lace Top , 42 , 0 , Apparel , Top ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000004318 ,   , Caramela Blush Top , 42 , 0 , Apparel , Top ,  ,  ,  , 1 , 1 , 0 , 0 , 2
40000004319 ,   , Caramela Peach/Orange Top , 42 , 0 , Apparel , Top ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000004320 ,   , Caramela Neon Royal Top , 42 , 0 , Apparel , Top ,  ,  ,  , 1 , 1 , 0 , 0 , 2
40000004321 ,   , Caramela Navy Top , 42 , 0 , Apparel , Top ,  ,  ,  , 2 , 0 , 0 , 0 , 2
40000004322 ,   , Tangerine Dress , 132 , 0 , Apparel , Dress ,  ,  ,  , 0 , 0 , 1 , 2 , 3
40000004323 ,   , Tangerine Tank , 99 , 0 , Apparel , Top , Tank ,  ,  , 0 , 0 , 1 , 3 , 4
40000004324 ,   , Tangerine Beaded Tank , 139 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 1 , 3 , 4
40000004325 ,   , Tangerine Tank , 95 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 1 , 1 , 2
40000004326 ,   , Caramela White Top , 42 , 0 , Apparel , Bottom ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004327 ,   , Free People , 68 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 0 , 1
40000004328 ,   , Free People , 128 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 2 , 4 , 6
40000004329 ,   , Free People , 98 , 0 , Apparel ,  ,  ,  , Free People , 0 , 0 , 1 , 3 , 4
40000004330 ,   , Free People , 98 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 6 , 11 , 17
40000004331 ,   , PPLA , 72 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 0 , 1
40000004332 ,   , GoodHyouman , 42 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 2 , 1 , 3
40000004333 ,   , GoodHyouman , 42 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 4 , 4 , 8
40000004335 ,   , GoodHyouman , 42 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 5 , 0 , 5
40000004336 ,   , A&B Handbags , 64 , 0 , Accessory  , Handbag ,  ,  ,  , 0 , 0 , 1 , 2 , 3
40000004337 ,   , A&B Handbags , 64 , 0 , Accessory  , Handbags ,  ,  , America&Beyond  , 0 , 0 , 1 , 2 , 3
40000004338 ,   , A&B Handbags , 49 , 0 , Accessory  , Handbags ,  ,  , America&Beyond  , 0 , 0 , 1 , 2 , 3
40000004339 ,   , A&B Handbags , 49 , 0 , Accessory , Handbag ,  ,  ,  , 0 , 0 , 0 , 2 , 2
40000004340 ,   , A&B Handbags , 49 , 0 , Accessory  , Handbag ,  ,  , America&Beyond , 0 , 0 , 1 , 2 , 3
40000004341 ,   , A&B Handbags , 49 , 0 , Giftware , Candle ,  ,  ,  , 0 , 0 , 1 , 2 , 3
40000004342 ,   , Yosi E-Run , 55 , 0 , Footwear  , Flip Flop ,  ,  , Yosi , 0 , 0 , 1 , 0 , 1
40000004343 ,   , PPLA Ponderosa Dress , 59 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 0 , 1
40000004344 ,   , Blu Pepper Woven Pant , 42 , 0 , Apparel , Bottom ,  ,  ,  , 3 , 1 , 0 , 0 , 4
40000004346 ,   , Blu Pepper Woven Skirt , 34 , 0 , Apparel , Bottom ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000004348 ,   , Blu Pepper Woven Dress , 32 , 0 , Apparel , Dress ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004350 ,   , Blu Pepper Top , 24 , 0 , Apparel , Top ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000004351 ,   , Blu Pepper Top , 24 , 0 , Apparel , Top ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000004352 ,   , Free People , 108 , 0 , Apparel ,  ,  ,  , Free People , 0 , 0 , 1 , 3 , 4
40000004353 ,   , Mumu North Shore , 104 , 0 , Apparel , Top ,  ,  , Mumu , 0 , 0 , 4 , 2 , 6
40000004354 ,   , Mumu Lava Lava Graphic , 72 , 0 , Apparel , Top ,  ,  , Mumu , 0 , 0 , 2 , 3 , 5
40000004355 ,   , Mumu Boca Raton , 124 , 0 , Apparel , Top ,  ,  , Mumu , 0 , 0 , 2 , 2 , 4
40000004356 ,   , Mumu Pretty as a Peach , 89 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 2 , 3 , 5
40000004357 ,   , Mumu Oliver Tree Graphic , 69 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 1 , 2
40000004358 ,   , Mumu Mae Mu , 119 , 0 , Apparel , Top ,  ,  , Mumu , 0 , 0 , 3 , 4 , 7
40000004359 ,   , Mumu Gomez Mini dress , 124 , 0 , Apparel , Dress ,  ,  , Mumu , 0 , 0 , 3 , 3 , 6
40000004360 ,   , Mumu North Shore , 135 , 0 , Apparel , Top ,  ,  , Mumu , 0 , 0 , 3 , 1 , 4
40000004361 ,   , Mumu Tutti Frutti , 116 , 0 , Apparel , Top ,  ,  , Mumu , 0 , 0 , 2 , 1 , 3
40000004364 ,   , Entro , 39 , 0 , Apparel , Top ,  ,  ,  , 1 , 0 , 0 , 0 , 1
40000004365 ,   , Entro , 48 , 0 , Apparel , Top ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000004366 ,   , Eight Sixty , 132 , 0 , Apparel , Dress , Maxi ,  , Eight Sixty , 0 , 0 , 0 , 2 , 2
40000004367 ,   , Eight Sixty , 149 , 0 , Apparel , Dress , Maxi ,  , Eight Sixty , 0 , 0 , 0 , 5 , 5
40000004375 ,   , Bella Dahl Split Back Halter , 84 , 0 , Apparel  , Top , Shirt , Sleeveless , Bella Dahl  , 0 , 0 , 3 , 4 , 7
40000004376 ,   , Bella Dahl Hankerchief Popover , 79 , 0 , Apparel  , Top ,  ,  , Bella Dahl , 0 , 0 , 2 , 3 , 5
40000004377 ,   , Bella Dahl LArge Pocket Pullov , 149 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 4 , 3 , 7
40000004378 ,   , Bella Dahl Flowy Cami , 129 , 0 , Apparel  , Top , Shirt , Sleeveless , Bella Dahl  , 0 , 0 , 1 , 4 , 5
40000004379 ,   , Bella Dahl Cross Back Romper , 159 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 3 , 4 , 7
40000004380 ,   , Bella Dahl Pullover White Tuni , 142 , 0 , Apparel  , Top , Shirt , Sleeveless , Bella Dahl  , 0 , 0 , 1 , 0 , 1
40000004381 ,   , Bella Dahl Rose Shorts , 79 , 0 , Apparel , Bottom , Shorts ,  ,  , 0 , 0 , 1 , 0 , 1
40000004382 ,   , Bella Dahl Lace Up Dress , 149 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 5 , 6
40000004383 ,   , Young At Heart Stripe Tank , 64 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 2 , 3 , 5
40000004384 ,   , Young At Heart Gauze Strappy T , 75 , 0 , Apparel , Top ,  ,  ,  , 0 , 0 , 3 , 3 , 6
40000004385 ,   , Young At Heart Bralette , 24 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 2 , 3 , 5
40000004386 ,   , Fidelity Mila Crop , 245 , 0 , Apparel , Bottom , Crop ,  , Fidelity  , 0 , 0 , 0 , 2 , 2
40000004387 ,   , Fidelity Axl Crop , 189 , 0 , Apparel , Bottom , Crop ,  , Fidelity  , 0 , 0 , 0 , 5 , 5
40000004388 ,   , Fidelity Heatherette Jacket , 245 , 0 , Apparel , Top , Jacket , Denim ,  , 0 , 0 , 0 , 2 , 2
40000004389 ,   , Mamie Ruth Sunday Ticket Tee , 59 , 0 , Apparel , Top , Tshirt ,  , Mamie Ruth , 0 , 0 , 1 , 4 , 5
40000004390 ,   , Wishlist Loose Front Tunic , 48 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004392 ,   , Wishlist Loose Front Tunic , 39 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004393 ,   , Wishlist V-Neck Top , 39 , 0 , Apparel , Top ,  ,  ,  , 5 , 1 , 0 , 0 , 6
40000004394 ,   , Wishlist Basic Ruffled Hem Top , 34 , 0 , Apparel , Top ,  ,  ,  , 0 , 1 , 0 , 0 , 1
40000004395 ,   , Wishlist Strappy Back Top , 39 , 0 , Apparel , Top ,  ,  ,  , 7 , 1 , 0 , 0 , 8
40000004396 ,   , Level 99 Wide Leg , 119 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 8 , 10 , 18
40000004397 ,   , Tart Water Tara Dress , 142 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 2 , 1 , 3
40000004398 ,   , Tart Rainbow Tara Dress , 142 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 0 , 1
40000004399 ,   , Tart Henrietta Dress , 149 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 3 , 2 , 5
40000004400 ,   , Tart Jill Dress , 162 , 0 , Apparel  , Dress ,  ,  , Tart Collection  , 0 , 0 , 2 , 2 , 4
40000004401 ,   , Tart Susannah Top , 105 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 2 , 4 , 6
40000004402 ,   , Tart Flora Top , 105 , 0 , Apparel  , Top , Shirt , Sleeveless , Tart Collection  , 0 , 0 , 1 , 2 , 3
40000004403 ,   , Tart Olympia Top , 119 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 3 , 3 , 6
40000004404 ,   , Tart Adalyn Pant , 127 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 3 , 0 , 3
40000004405 ,   , Tart Adalyn Pant , 127 , 0 , Apparel , Bottom , Crop ,  , Tart Collection , 0 , 0 , 1 , 5 , 6
40000004406 ,   , Tart Olga Blazer , 149 , 0 , Apparel ,  ,  ,  ,  , 0 , 0 , 1 , 1 , 2
40000004407 ,   , Navy Multi JKT , 75 , 0 , Apparel , Top ,  ,  ,  , 3 , 1 , 0 , 0 , 4
40000004408 ,   , Rust Combo , 49 , 0 , Apparel , Top ,  ,  ,  , 2 , 1 , 0 , 0 , 3
40000004409 ,   , Blk/Rust Cardi , 49 , 0 , Apparel , Top ,  ,  ,  , 2 , 1 , 0 , 0 , 3
